#x	y	z	Bx	Bx_err	By	By_err	Bz	Bz_err
0.0312	0	0.0108	5.43078e-06	1.76328e-12	3.73576e-22	3.46954e-20	-1.85621e-06	2.56652e-12
0.0312	0	0.012	5.29474e-06	6.61615e-13	3.24381e-22	3.57702e-20	-1.31488e-06	8.9631e-13
0.0312	0	0.0132	5.10536e-06	1.45498e-13	3.10108e-22	3.64802e-20	-8.5273e-07	1.86729e-13
0.0312	0	0.0144	4.88193e-06	2.08811e-15	1.87628e-22	3.68878e-20	-4.63403e-07	3.3443e-15
0.0312	0	0.0156	4.63896e-06	2.48654e-14	-1.00758e-23	3.70472e-20	-1.39043e-07	2.64728e-14
0.0312	0	0.0168	4.38707e-06	3.11254e-14	8.70464e-23	3.70044e-20	1.28536e-07	3.22685e-14
0.0312	0	0.018	4.13387e-06	2.12802e-14	2.37158e-22	3.67978e-20	3.4719e-07	2.12859e-14
0.0312	0	0.0192	3.88461e-06	1.04508e-14	5.39019e-23	3.64596e-20	5.2411e-07	1.01219e-14
0.0312	0	0.0204	3.64287e-06	3.81007e-15	-1.91922e-23	3.60163e-20	6.65688e-07	3.58885e-15
0.0312	0	0.0216	3.41091e-06	9.01645e-16	2.05201e-22	3.54898e-20	7.77497e-07	8.3397e-16
0.0312	0	0.0228	3.19013e-06	4.60543e-17	-6.02885e-23	3.48983e-20	8.64334e-07	4.60597e-17
0.0312	0	0.024	2.98124e-06	9.73454e-17	-2.98648e-23	3.42568e-20	9.30296e-07	7.75956e-17
0.0312	0	0.0252	2.7845e-06	1.59288e-16	-1.74684e-23	3.35776e-20	9.78859e-07	1.27552e-16
0.0312	0	0.0264	2.59984e-06	1.31773e-16	1.66017e-22	3.28709e-20	1.01296e-06	1.03642e-16
0.0312	0	0.0276	2.42699e-06	8.11856e-17	4.19002e-23	3.21453e-20	1.03509e-06	6.25285e-17
0.0312	0	0.0288	2.26552e-06	4.06063e-17	-5.19761e-23	3.14076e-20	1.04733e-06	3.06299e-17
0.0312	0	0.03	2.11491e-06	1.65372e-17	1.38351e-22	3.06637e-20	1.05144e-06	1.22409e-17
0.0312	0	0.0312	1.97462e-06	5.05949e-18	9.39801e-24	2.99183e-20	1.0489e-06	3.69865e-18
0.0312	0	0.0324	1.84403e-06	8.01023e-19	-8.7283e-23	2.91753e-20	1.04094e-06	5.92091e-19
0.0312	0	0.0336	1.72257e-06	9.222e-20	-4.99295e-23	2.84378e-20	1.02862e-06	5.32825e-20
0.0312	0	0.0348	1.60963e-06	5.10071e-19	3.73139e-23	2.77086e-20	1.01281e-06	3.30428e-19
0.0312	0	0.036	1.50467e-06	6.1422e-19	4.46204e-23	2.69897e-20	9.94236e-07	3.95527e-19
0.0312	0	0.0372	1.40712e-06	5.12265e-19	-5.68964e-24	2.62827e-20	9.73521e-07	3.25087e-19
0.0312	0	0.0384	1.31648e-06	3.52525e-19	2.36938e-23	2.55891e-20	9.51177e-07	2.20011e-19
0.0312	0	0.0396	1.23224e-06	2.11775e-19	-7.97975e-23	2.49099e-20	9.27634e-07	1.29923e-19
0.0312	0	0.0408	1.15395e-06	1.12939e-19	1.02825e-22	2.42459e-20	9.0325e-07	6.8127e-20
0.0312	0	0.042	1.08117e-06	5.30454e-20	-6.60818e-23	2.35976e-20	8.78324e-07	3.14912e-20
0.0312	0	0.0432	1.01351e-06	2.53625e-20	1.28007e-23	2.29655e-20	8.53103e-07	1.55372e-20
0.0312	0	0.0444	9.50576e-07	2.45241e-20	-1.4506e-23	2.23498e-20	8.2779e-07	1.48226e-20
0.0312	0	0.0456	8.9203e-07	2.37247e-20	1.56851e-23	2.17506e-20	8.02552e-07	1.41484e-20
0.0312	0	0.0468	8.37544e-07	2.2962e-20	-7.00011e-23	2.1168e-20	7.77526e-07	1.35116e-20
0.0312	0	0.048	7.86818e-07	2.22337e-20	-2.38133e-23	2.06019e-20	7.52823e-07	1.29099e-20
0.0312	0	0.0492	7.39573e-07	2.15379e-20	-1.90385e-23	2.00522e-20	7.28531e-07	1.23408e-20
0.0312	0	0.0504	6.95553e-07	2.08727e-20	1.30166e-23	1.95186e-20	7.04719e-07	1.18022e-20
0.0312	0	0.0516	6.54518e-07	2.02363e-20	-3.18075e-23	1.9001e-20	6.81443e-07	1.12923e-20
0.0312	0	0.0528	6.16249e-07	1.9627e-20	-1.88156e-23	1.8499e-20	6.58744e-07	1.08092e-20
0.0312	0	0.054	5.80543e-07	1.90434e-20	-9.09728e-24	1.80124e-20	6.36652e-07	1.03512e-20
0.0312	0	0.0552	5.47212e-07	1.84841e-20	-5.14193e-24	1.75407e-20	6.15188e-07	9.91689e-21
0.0312	0	0.0564	5.16082e-07	1.79477e-20	-6.1705e-23	1.70838e-20	5.94365e-07	9.50474e-21
0.0312	0	0.0576	4.86995e-07	1.7433e-20	-2.95582e-23	1.6641e-20	5.7419e-07	9.11347e-21
0.0312	0	0.0588	4.59802e-07	1.69389e-20	3.58501e-23	1.62122e-20	5.54666e-07	8.74183e-21
0.0312	0	0.06	4.34367e-07	1.64644e-20	5.21127e-23	1.57969e-20	5.35789e-07	8.38869e-21
0.0324	0	-0.06	-4.35694e-07	1.61544e-20	6.12144e-23	1.54702e-20	5.11354e-07	8.4257e-21
0.0324	0	-0.0588	-4.6076e-07	1.66116e-20	6.41261e-23	1.58676e-20	5.28568e-07	8.77691e-21
0.0324	0	-0.0576	-4.87517e-07	1.70871e-20	9.49128e-23	1.62774e-20	5.46303e-07	9.14635e-21
0.0324	0	-0.0564	-5.16094e-07	1.75819e-20	6.29476e-23	1.66998e-20	5.64551e-07	9.53514e-21
0.0324	0	-0.0552	-5.46627e-07	1.8097e-20	8.41763e-23	1.71353e-20	5.83299e-07	9.9445e-21
0.0324	0	-0.054	-5.79265e-07	1.86334e-20	3.69032e-23	1.75839e-20	6.02529e-07	1.03757e-20
0.0324	0	-0.0528	-6.14166e-07	1.91925e-20	1.93817e-23	1.80461e-20	6.22214e-07	1.08302e-20
0.0324	0	-0.0516	-6.51502e-07	1.97753e-20	7.60019e-24	1.8522e-20	6.42319e-07	1.13094e-20
0.0324	0	-0.0504	-6.9146e-07	2.03833e-20	5.83951e-23	1.90118e-20	6.62798e-07	1.18151e-20
0.0324	0	-0.0492	-7.34238e-07	2.10178e-20	1.10528e-22	1.95157e-20	6.83596e-07	1.23489e-20
0.0324	0	-0.048	-7.8005e-07	2.16804e-20	5.42768e-23	2.00338e-20	7.04639e-07	1.29128e-20
0.0324	0	-0.0468	-8.29128e-07	2.23727e-20	9.39987e-23	2.05661e-20	7.2584e-07	1.35089e-20
0.0324	0	-0.0456	-8.8172e-07	2.30964e-20	6.36185e-23	2.11127e-20	7.47091e-07	1.41395e-20
0.0324	0	-0.0444	-9.3809e-07	2.38535e-20	5.00056e-23	2.16734e-20	7.6826e-07	1.48071e-20
0.0324	0	-0.0432	-9.98523e-07	3.13669e-20	2.07282e-23	2.2248e-20	7.8919e-07	1.91092e-20
0.0324	0	-0.042	-1.06332e-06	7.12532e-20	-7.46946e-24	2.28363e-20	8.0969e-07	4.40791e-20
0.0324	0	-0.0408	-1.13281e-06	1.40957e-19	8.70162e-23	2.34376e-20	8.29534e-07	8.86916e-20
0.0324	0	-0.0396	-1.20733e-06	2.48596e-19	5.10089e-23	2.40515e-20	8.4845e-07	1.59209e-19
0.0324	0	-0.0384	-1.28724e-06	3.9036e-19	1.16136e-24	2.46771e-20	8.66116e-07	2.54483e-19
0.0324	0	-0.0372	-1.37293e-06	5.32041e-19	4.5652e-23	2.53134e-20	8.82152e-07	3.52823e-19
0.0324	0	-0.036	-1.46479e-06	5.85015e-19	6.15131e-23	2.5959e-20	8.96104e-07	3.93552e-19
0.0324	0	-0.0348	-1.56323e-06	4.06488e-19	-5.74484e-23	2.66123e-20	9.07438e-07	2.73879e-19
0.0324	0	-0.0336	-1.66868e-06	3.25381e-20	3.28352e-23	2.72713e-20	9.15524e-07	2.30478e-20
0.0324	0	-0.0324	-1.78155e-06	1.25355e-18	9.90857e-23	2.79336e-20	9.19618e-07	9.57948e-19
0.0324	0	-0.0312	-1.90227e-06	6.13652e-18	3.6575e-23	2.85962e-20	9.18845e-07	4.69453e-18
0.0324	0	-0.03	-2.03123e-06	1.82451e-17	5.54194e-23	2.92556e-20	9.12172e-07	1.41766e-17
0.0324	0	-0.0288	-2.16881e-06	4.22532e-17	5.56673e-23	2.99075e-20	8.9839e-07	3.3525e-17
0.0324	0	-0.0276	-2.3153e-06	8.09082e-17	3.69428e-23	3.05468e-20	8.76076e-07	6.56597e-17
0.0324	0	-0.0264	-2.47093e-06	1.27056e-16	6.21979e-23	3.11673e-20	8.43562e-07	1.0549e-16
0.0324	0	-0.0252	-2.63577e-06	1.50552e-16	-1.87642e-23	3.17616e-20	7.98898e-07	1.27556e-16
0.0324	0	-0.024	-2.80972e-06	9.4513e-17	-2.04273e-22	3.23211e-20	7.39806e-07	8.01694e-17
0.0324	0	-0.0228	-2.99239e-06	2.82563e-17	-3.31793e-23	3.28352e-20	6.63637e-07	3.08353e-17
0.0324	0	-0.0216	-3.18305e-06	7.00323e-16	7.59109e-23	3.32914e-20	5.67324e-07	6.89051e-16
0.0324	0	-0.0204	-3.38044e-06	2.98844e-15	4.55379e-23	3.3675e-20	4.47341e-07	3.00272e-15
0.0324	0	-0.0192	-3.58263e-06	8.22564e-15	1.74017e-22	3.3968e-20	2.99674e-07	8.52281e-15
0.0324	0	-0.018	-3.7868e-06	1.70892e-14	7.11036e-23	3.41496e-20	1.19809e-07	1.83519e-14
0.0324	0	-0.0168	-3.98891e-06	2.68231e-14	-9.56232e-23	3.41946e-20	-9.72243e-08	2.99849e-14
0.0324	0	-0.0156	-4.18342e-06	2.77825e-14	3.03733e-23	3.40737e-20	-3.56741e-07	3.23127e-14
0.0324	0	-0.0144	-4.36279e-06	7.80302e-15	-6.21004e-23	3.37524e-20	-6.64173e-07	8.87593e-15
0.0324	0	-0.0132	-4.51708e-06	3.86037e-14	-1.26949e-22	3.31908e-20	-1.02465e-06	5.49444e-14
0.0324	0	-0.012	-4.63346e-06	2.68195e-13	-7.56019e-23	3.23439e-20	-1.44233e-06	3.97619e-13
0.0324	0	-0.0108	-4.69583e-06	8.30304e-13	-9.94136e-23	3.11614e-20	-1.91936e-06	1.32757e-12
0.0324	0	-0.0096	-4.68483e-06	1.77194e-12	-8.62788e-23	2.959e-20	-2.45444e-06	3.10231e-12
0.0324	0	-0.0084	-4.57829e-06	2.84184e-12	-2.06526e-22	2.75766e-20	-3.04094e-06	5.54574e-12
0.0324	0	-0.0072	-4.35283e-06	3.44061e-12	-1.9508e-22	2.50731e-20	-3.66475e-06	7.6476e-12
0.0324	0	-0.006	-3.98669e-06	2.98606e-12	-2.30902e-22	2.2045e-20	-4.30231e-06	7.78212e-12
0.0324	0	-0.0048	-3.46418e-06	1.59363e-12	-1.54465e-22	1.84811e-20	-4.91972e-06	5.02653e-12
0.0324	0	-0.0036	-2.78131e-06	2.47385e-13	-1.61447e-22	1.44049e-20	-5.47393e-06	9.1546e-13
0.0324	0	-0.0024	-1.95115e-06	2.51599e-13	-6.44659e-23	9.88348e-21	-5.91721e-06	1.84922e-12
0.0324	0	-0.0012	-1.00688e-06	4.86544e-13	-5.25329e-23	5.0305e-21	-6.20488e-06	6.63716e-12
0.0324	0	-1.34441e-17	-1.14019e-20	7.44757e-27	-6.57915e-37	5.66997e-35	-6.30469e-06	8.96916e-12
0.0324	0	0.0012	1.00688e-06	4.86544e-13	6.16107e-23	5.0305e-21	-6.20488e-06	6.63716e-12
0.0324	0	0.0024	1.95115e-06	2.51599e-13	1.36951e-22	9.88348e-21	-5.91721e-06	1.84922e-12
0.0324	0	0.0036	2.78131e-06	2.47385e-13	6.87444e-23	1.44049e-20	-5.47393e-06	9.1546e-13
0.0324	0	0.0048	3.46418e-06	1.59363e-12	8.67245e-23	1.84811e-20	-4.91972e-06	5.02653e-12
0.0324	0	0.006	3.98669e-06	2.98606e-12	2.50485e-22	2.2045e-20	-4.30231e-06	7.78212e-12
0.0324	0	0.0072	4.35283e-06	3.44061e-12	2.22919e-22	2.50731e-20	-3.66475e-06	7.6476e-12
0.0324	0	0.0084	4.57829e-06	2.84184e-12	2.24083e-22	2.75766e-20	-3.04094e-06	5.54574e-12
0.0324	0	0.0096	4.68483e-06	1.77194e-12	1.81113e-22	2.959e-20	-2.45444e-06	3.10231e-12
0.0324	0	0.0108	4.69583e-06	8.30304e-13	1.37871e-22	3.11614e-20	-1.91936e-06	1.32757e-12
0.0324	0	0.012	4.63346e-06	2.68195e-13	-2.44509e-23	3.23439e-20	-1.44233e-06	3.97619e-13
0.0324	0	0.0132	4.51708e-06	3.86037e-14	1.40929e-22	3.31908e-20	-1.02465e-06	5.49444e-14
0.0324	0	0.0144	4.36279e-06	7.80302e-15	1.37625e-22	3.37524e-20	-6.64173e-07	8.87594e-15
0.0324	0	0.0156	4.18342e-06	2.77825e-14	1.61271e-22	3.40737e-20	-3.56741e-07	3.23127e-14
0.0324	0	0.0168	3.98891e-06	2.68231e-14	-1.05936e-22	3.41946e-20	-9.72243e-08	2.99849e-14
0.0324	0	0.018	3.7868e-06	1.70892e-14	-5.05106e-23	3.41496e-20	1.19809e-07	1.83519e-14
0.0324	0	0.0192	3.58263e-06	8.22564e-15	3.70104e-23	3.3968e-20	2.99674e-07	8.52281e-15
0.0324	0	0.0204	3.38044e-06	2.98844e-15	-6.50844e-23	3.3675e-20	4.47341e-07	3.00272e-15
0.0324	0	0.0216	3.18305e-06	7.00323e-16	7.07831e-23	3.32914e-20	5.67324e-07	6.89051e-16
0.0324	0	0.0228	2.99239e-06	2.82562e-17	8.31988e-24	3.28352e-20	6.63637e-07	3.08353e-17
0.0324	0	0.024	2.80972e-06	9.4513e-17	-2.09119e-22	3.23211e-20	7.39806e-07	8.01694e-17
0.0324	0	0.0252	2.63577e-06	1.50552e-16	-3.15096e-23	3.17616e-20	7.98898e-07	1.27556e-16
0.0324	0	0.0264	2.47093e-06	1.27056e-16	-1.00344e-22	3.11673e-20	8.43562e-07	1.0549e-16
0.0324	0	0.0276	2.3153e-06	8.09083e-17	1.57336e-23	3.05468e-20	8.76076e-07	6.56598e-17
0.0324	0	0.0288	2.16881e-06	4.22532e-17	-1.83319e-22	2.99075e-20	8.9839e-07	3.35251e-17
0.0324	0	0.03	2.03123e-06	1.82451e-17	-7.5045e-23	2.92556e-20	9.12172e-07	1.41766e-17
0.0324	0	0.0312	1.90227e-06	6.13652e-18	-3.3531e-23	2.85962e-20	9.18845e-07	4.69453e-18
0.0324	0	0.0324	1.78155e-06	1.25353e-18	-1.31021e-22	2.79336e-20	9.19618e-07	9.57955e-19
0.0324	0	0.0336	1.66868e-06	3.25381e-20	-3.07932e-23	2.72713e-20	9.15524e-07	2.30478e-20
0.0324	0	0.0348	1.56323e-06	4.06479e-19	-1.74005e-22	2.66123e-20	9.07438e-07	2.73881e-19
0.0324	0	0.036	1.46479e-06	5.8502e-19	6.95098e-23	2.5959e-20	8.96104e-07	3.9355e-19
0.0324	0	0.0372	1.37293e-06	5.3205e-19	-6.70049e-23	2.53134e-20	8.82152e-07	3.5282e-19
0.0324	0	0.0384	1.28724e-06	3.90365e-19	-1.30506e-22	2.46771e-20	8.66116e-07	2.54483e-19
0.0324	0	0.0396	1.20733e-06	2.48592e-19	-9.27139e-23	2.40515e-20	8.4845e-07	1.59211e-19
0.0324	0	0.0408	1.13281e-06	1.40957e-19	-1.53622e-22	2.34376e-20	8.29534e-07	8.86968e-20
0.0324	0	0.042	1.06332e-06	7.12467e-20	-1.11422e-23	2.28363e-20	8.0969e-07	4.40777e-20
0.0324	0	0.0432	9.98523e-07	3.1366e-20	-8.4701e-23	2.2248e-20	7.8919e-07	1.91071e-20
0.0324	0	0.0444	9.3809e-07	2.38535e-20	-1.32836e-22	2.16734e-20	7.6826e-07	1.48071e-20
0.0324	0	0.0456	8.8172e-07	2.30964e-20	-9.53936e-23	2.11127e-20	7.47091e-07	1.41395e-20
0.0324	0	0.0468	8.29128e-07	2.23727e-20	-2.57092e-23	2.05661e-20	7.2584e-07	1.35089e-20
0.0324	0	0.048	7.8005e-07	2.16804e-20	-3.6077e-23	2.00338e-20	7.04639e-07	1.29128e-20
0.0324	0	0.0492	7.34238e-07	2.10178e-20	-7.55673e-23	1.95157e-20	6.83596e-07	1.23489e-20
0.0324	0	0.0504	6.9146e-07	2.03833e-20	-8.294e-23	1.90118e-20	6.62798e-07	1.18151e-20
0.0324	0	0.0516	6.51502e-07	1.97753e-20	-1.50199e-22	1.8522e-20	6.42319e-07	1.13094e-20
0.0324	0	0.0528	6.14166e-07	1.91925e-20	-7.66264e-23	1.80461e-20	6.22214e-07	1.08302e-20
0.0324	0	0.054	5.79265e-07	1.86334e-20	-2.84798e-23	1.75839e-20	6.02529e-07	1.03757e-20
0.0324	0	0.0552	5.46627e-07	1.8097e-20	-1.49581e-23	1.71353e-20	5.83299e-07	9.9445e-21
0.0324	0	0.0564	5.16094e-07	1.75819e-20	-7.05324e-23	1.66998e-20	5.64551e-07	9.53514e-21
0.0324	0	0.0576	4.87517e-07	1.70871e-20	-1.16954e-22	1.62774e-20	5.46303e-07	9.14635e-21
0.0324	0	0.0588	4.6076e-07	1.66116e-20	-3.53245e-23	1.58676e-20	5.28568e-07	8.77691e-21
0.0324	0	0.06	4.35694e-07	1.61544e-20	-7.42767e-23	1.54702e-20	5.11354e-07	8.4257e-21
0.0336	0	-0.06	-4.36015e-07	1.58404e-20	6.25863e-23	1.51417e-20	4.87293e-07	8.45551e-21
0.0336	0	-0.0588	-4.60643e-07	1.62801e-20	3.8865e-23	1.55214e-20	5.02907e-07	8.80442e-21
0.0336	0	-0.0576	-4.86892e-07	1.6737e-20	5.90179e-23	1.59123e-20	5.18925e-07	9.17126e-21
0.0336	0	-0.0564	-5.14881e-07	1.72118e-20	2.20108e-23	1.63148e-20	5.35329e-07	9.55715e-21
0.0336	0	-0.0552	-5.44736e-07	1.77055e-20	9.50121e-24	1.67289e-20	5.52096e-07	9.96325e-21
0.0336	0	-0.054	-5.76593e-07	1.8219e-20	1.22527e-22	1.71549e-20	5.69198e-07	1.03909e-20
0.0336	0	-0.0528	-6.10596e-07	1.87534e-20	9.81262e-23	1.7593e-20	5.86598e-07	1.08413e-20
0.0336	0	-0.0516	-6.46903e-07	1.93097e-20	3.41943e-23	1.80433e-20	6.04247e-07	1.13161e-20
0.0336	0	-0.0504	-6.85681e-07	1.98891e-20	7.78556e-23	1.85058e-20	6.22088e-07	1.18169e-20
0.0336	0	-0.0492	-7.27108e-07	2.04929e-20	7.07324e-23	1.89807e-20	6.40051e-07	1.23453e-20
0.0336	0	-0.048	-7.71376e-07	2.11222e-20	1.20288e-22	1.94678e-20	6.5805e-07	1.29033e-20
0.0336	0	-0.0468	-8.18689e-07	2.17786e-20	1.00478e-22	1.99672e-20	6.75982e-07	1.34929e-20
0.0336	0	-0.0456	-8.69265e-07	2.24634e-20	6.14718e-23	2.04787e-20	6.93723e-07	1.41163e-20
0.0336	0	-0.0444	-9.23336e-07	2.31782e-20	7.23329e-23	2.10019e-20	7.11126e-07	1.47761e-20
0.0336	0	-0.0432	-9.81145e-07	4.28141e-20	-3.65955e-23	2.15366e-20	7.28017e-07	2.71223e-20
0.0336	0	-0.042	-1.04295e-06	8.98692e-20	-3.8396e-23	2.20823e-20	7.4419e-07	5.78916e-20
0.0336	0	-0.0408	-1.10903e-06	1.67391e-19	1.95423e-22	2.26383e-20	7.59401e-07	1.0976e-19
0.0336	0	-0.0396	-1.17966e-06	2.80018e-19	8.18763e-23	2.32038e-20	7.73363e-07	1.86996e-19
0.0336	0	-0.0384	-1.25514e-06	4.17388e-19	1.01502e-22	2.37778e-20	7.8574e-07	2.83865e-19
0.0336	0	-0.0372	-1.33577e-06	5.36239e-19	1.2437e-22	2.43589e-20	7.96138e-07	3.7112e-19
0.0336	0	-0.036	-1.42187e-06	5.42151e-19	6.82622e-23	2.49458e-20	8.04095e-07	3.8047e-19
0.0336	0	-0.0348	-1.51374e-06	3.08607e-19	-2.69795e-23	2.55365e-20	8.09072e-07	2.15535e-19
0.0336	0	-0.0336	-1.6117e-06	5.58493e-20	-7.16556e-23	2.61287e-20	8.10439e-07	5.17048e-20
0.0336	0	-0.0324	-1.71603e-06	1.65742e-18	5.31046e-23	2.67197e-20	8.07461e-07	1.31648e-18
0.0336	0	-0.0312	-1.82701e-06	6.91132e-18	7.01402e-23	2.73064e-20	7.99285e-07	5.53098e-18
0.0336	0	-0.03	-1.94486e-06	1.91386e-17	1.28958e-22	2.78849e-20	7.84917e-07	1.55942e-17
0.0336	0	-0.0288	-2.06977e-06	4.23388e-17	7.42696e-23	2.84507e-20	7.63205e-07	3.52849e-17
0.0336	0	-0.0276	-2.20181e-06	7.84365e-17	-6.00061e-23	2.89984e-20	7.32814e-07	6.69656e-17
0.0336	0	-0.0264	-2.34096e-06	1.20525e-16	1.97344e-22	2.95216e-20	6.922e-07	1.0546e-16
0.0336	0	-0.0252	-2.48702e-06	1.4248e-16	1.07809e-22	3.00128e-20	6.39589e-07	1.27529e-16
0.0336	0	-0.024	-2.63959e-06	9.62864e-17	-1.73641e-22	3.04633e-20	5.72944e-07	8.68914e-17
0.0336	0	-0.0228	-2.79796e-06	8.66641e-18	-3.21562e-23	3.08625e-20	4.89943e-07	1.14705e-17
0.0336	0	-0.0216	-2.96105e-06	4.91133e-16	-4.07497e-23	3.11982e-20	3.87956e-07	5.13648e-16
0.0336	0	-0.0204	-3.12725e-06	2.19602e-15	7.98788e-25	3.1456e-20	2.64039e-07	2.34831e-15
0.0336	0	-0.0192	-3.29434e-06	6.15157e-15	6.42102e-23	3.16189e-20	1.14939e-07	6.79934e-15
0.0336	0	-0.018	-3.45922e-06	1.31092e-14	-1.77362e-22	3.16675e-20	-6.28661e-08	1.50619e-14
0.0336	0	-0.0168	-3.61777e-06	2.18877e-14	-4.3918e-23	3.15787e-20	-2.7308e-07	2.62621e-14
0.0336	0	-0.0156	-3.76456e-06	2.69462e-14	1.4287e-22	3.13263e-20	-5.19431e-07	3.3891e-14
0.0336	0	-0.0144	-3.89258e-06	1.84648e-14	3.52916e-23	3.08803e-20	-8.05404e-07	2.41384e-14
0.0336	0	-0.0132	-3.993e-06	1.18005e-15	-4.10097e-23	3.02071e-20	-1.13383e-06	2.41561e-15
0.0336	0	-0.012	-4.05497e-06	7.94605e-14	-2.06896e-22	2.92699e-20	-1.5063e-06	1.29008e-13
0.0336	0	-0.0108	-4.06555e-06	3.22842e-13	-1.5022e-22	2.80295e-20	-1.92234e-06	5.62894e-13
0.0336	0	-0.0096	-4.01002e-06	7.91514e-13	-4.44534e-23	2.64465e-20	-2.37834e-06	1.5168e-12
0.0336	0	-0.0084	-3.87256e-06	1.44604e-12	-9.69024e-23	2.44841e-20	-2.86642e-06	3.10034e-12
0.0336	0	-0.0072	-3.6377e-06	2.08901e-12	-2.94536e-23	2.21124e-20	-3.37316e-06	5.12483e-12
0.0336	0	-0.006	-3.29247e-06	2.42943e-12	-1.01992e-22	1.93146e-20	-3.87888e-06	7.02709e-12
0.0336	0	-0.0048	-2.82943e-06	2.27734e-12	-8.83819e-23	1.60933e-20	-4.35761e-06	8.10777e-12
0.0336	0	-0.0036	-2.24983e-06	1.71287e-12	-7.98907e-23	1.24771e-20	-4.77863e-06	8.02106e-12
0.0336	0	-0.0024	-1.56642e-06	1.02164e-12	-6.25864e-23	8.52517e-21	-5.10973e-06	7.08745e-12
0.0336	0	-0.0012	-8.04444e-07	4.42075e-13	-8.60597e-24	4.32763e-21	-5.32199e-06	6.07317e-12
0.0336	0	-1.34441e-17	-9.09436e-21	4.62899e-27	-4.46924e-37	4.87329e-35	-5.39517e-06	5.65325e-12
0.0336	0	0.0012	8.04444e-07	4.42075e-13	2.44221e-23	4.32763e-21	-5.32199e-06	6.07317e-12
0.0336	0	0.0024	1.56642e-06	1.02164e-12	8.61424e-23	8.52517e-21	-5.10973e-06	7.08745e-12
0.0336	0	0.0036	2.24983e-06	1.71287e-12	8.51935e-23	1.24771e-20	-4.77863e-06	8.02106e-12
0.0336	0	0.0048	2.82943e-06	2.27734e-12	7.32023e-23	1.60933e-20	-4.35761e-06	8.10777e-12
0.0336	0	0.006	3.29247e-06	2.42943e-12	1.38891e-23	1.93146e-20	-3.87888e-06	7.02709e-12
0.0336	0	0.0072	3.6377e-06	2.08901e-12	1.03307e-22	2.21124e-20	-3.37316e-06	5.12483e-12
0.0336	0	0.0084	3.87256e-06	1.44604e-12	1.63749e-22	2.44841e-20	-2.86642e-06	3.10034e-12
0.0336	0	0.0096	4.01002e-06	7.91514e-13	2.25683e-23	2.64465e-20	-2.37834e-06	1.5168e-12
0.0336	0	0.0108	4.06555e-06	3.22842e-13	7.90186e-23	2.80295e-20	-1.92234e-06	5.62894e-13
0.0336	0	0.012	4.05497e-06	7.94605e-14	1.39905e-22	2.92699e-20	-1.5063e-06	1.29008e-13
0.0336	0	0.0132	3.993e-06	1.18005e-15	-5.56441e-23	3.02071e-20	-1.13383e-06	2.41561e-15
0.0336	0	0.0144	3.89258e-06	1.84648e-14	1.38497e-22	3.08803e-20	-8.05404e-07	2.41384e-14
0.0336	0	0.0156	3.76456e-06	2.69462e-14	2.89145e-23	3.13263e-20	-5.19431e-07	3.3891e-14
0.0336	0	0.0168	3.61777e-06	2.18877e-14	-2.15559e-23	3.15787e-20	-2.7308e-07	2.62621e-14
0.0336	0	0.018	3.45922e-06	1.31092e-14	-1.35707e-22	3.16675e-20	-6.28661e-08	1.50619e-14
0.0336	0	0.0192	3.29434e-06	6.15157e-15	3.12611e-23	3.16189e-20	1.14939e-07	6.79934e-15
0.0336	0	0.0204	3.12725e-06	2.19602e-15	-1.27952e-22	3.1456e-20	2.64039e-07	2.34831e-15
0.0336	0	0.0216	2.96105e-06	4.91133e-16	1.20198e-23	3.11982e-20	3.87956e-07	5.13648e-16
0.0336	0	0.0228	2.79796e-06	8.66637e-18	-8.62187e-23	3.08625e-20	4.89943e-07	1.14705e-17
0.0336	0	0.024	2.63959e-06	9.62864e-17	-7.66407e-23	3.04633e-20	5.72944e-07	8.68913e-17
0.0336	0	0.0252	2.48702e-06	1.4248e-16	-1.41656e-22	3.00128e-20	6.39589e-07	1.27529e-16
0.0336	0	0.0264	2.34096e-06	1.20525e-16	-9.83534e-24	2.95216e-20	6.922e-07	1.0546e-16
0.0336	0	0.0276	2.20181e-06	7.84365e-17	-4.12944e-23	2.89984e-20	7.32814e-07	6.69657e-17
0.0336	0	0.0288	2.06977e-06	4.23389e-17	-1.1042e-22	2.84507e-20	7.63205e-07	3.52849e-17
0.0336	0	0.03	1.94486e-06	1.91385e-17	8.37857e-23	2.78849e-20	7.84917e-07	1.55942e-17
0.0336	0	0.0312	1.82701e-06	6.91131e-18	-8.16252e-23	2.73064e-20	7.99285e-07	5.53099e-18
0.0336	0	0.0324	1.71603e-06	1.65742e-18	-8.95902e-23	2.67197e-20	8.07461e-07	1.31649e-18
0.0336	0	0.0336	1.6117e-06	5.58493e-20	6.24998e-23	2.61287e-20	8.10439e-07	5.17048e-20
0.0336	0	0.0348	1.51374e-06	3.08607e-19	-3.80586e-23	2.55365e-20	8.09072e-07	2.15537e-19
0.0336	0	0.036	1.42187e-06	5.42147e-19	4.85615e-23	2.49458e-20	8.04095e-07	3.80467e-19
0.0336	0	0.0372	1.33577e-06	5.36244e-19	-6.28852e-23	2.43589e-20	7.96138e-07	3.7112e-19
0.0336	0	0.0384	1.25514e-06	4.17369e-19	-3.86278e-23	2.37778e-20	7.8574e-07	2.83868e-19
0.0336	0	0.0396	1.17966e-06	2.80018e-19	-1.05523e-22	2.32038e-20	7.73363e-07	1.86994e-19
